employment_rate_overall,employment_rate_ft_perm,gross_monthly_median,salary_iqr,year,university,school,degree,career_value_index,cluster,pca_1,pca_2
85.7,81.0,5500.0,1875.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Engineering Science)^,0.7172649368566658,1,1.3873952323407275,2.957486998913296
87.5,75.0,4701.0,906.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Environmental Engineering)^,0.6948886529194049,1,0.07808197413098487,1.1043558193556284
85.7,82.1,4900.0,1200.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Industrial and Systems Engineering),0.7096753041033776,1,0.5673399112747372,1.583332581716267
95.7,87.0,5000.0,765.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Materials Science and Engineering),0.8098172631631099,1,1.3260780503629128,0.27275404864916447
85.3,82.4,5000.0,1120.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Mechanical Engineering),0.714917519042098,1,0.5564465018685172,1.552411361220624
96.5,94.1,4995.0,865.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Arts (Architecture)#^,0.8372095149738925,1,1.7530863999515,0.1796428066101508
70.6,52.9,3800.0,830.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Landscape Architecture^,0.46299858163322494,3,-2.827907715188638,2.0467381482311042
76.7,60.0,4025.0,1000.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Arts (Industrial Design),0.5351345430286469,3,-1.7799993687567686,1.8661474834312466
86.4,80.7,4000.0,490.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Science (Project and Facilities Management),0.6845011629263953,3,-0.5206348808612713,-0.015551857257429963
88.3,83.4,3950.0,460.0,2024,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing),0.7050457009572177,2,-0.3103753297798569,-0.2797224261718369
94.9,94.3,4050.0,370.0,2024,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing) (Hons),0.7945269651388023,2,0.6711153749468837,-1.0385783407532498
88.9,27.8,3700.0,500.0,2024,National University of Singapore,YST Conservatory of Music,Bachelor of Music,0.5013804290758401,3,-2.714287371417488,0.9941896795770296
84.4,73.3,4557.0,1750.0,2024,National University of Singapore,Yale-NUS College,Bachelor of Arts with Honours^,0.6394918598219115,1,0.26243843334492334,2.447601748646859
89.2,81.1,5043.0,1900.0,2024,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours^,0.7184366791565603,1,1.3913062499574878,2.4723697672910716
90.4,84.2,5800.0,1666.0,2024,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),0.7797524710102799,1,1.9424358763031557,2.4762003669686905
90.0,62.5,4300.0,500.0,2024,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,0.6590628993914056,3,-0.7906964053660311,0.4289087561602129
96.0,93.2,4350.0,400.0,2024,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,0.8116918770804112,2,0.9288245541340926,-0.8432302439103556
96.3,91.5,4800.0,908.0,2024,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,0.816284893361265,1,1.5325243907433306,0.1931617152592623
87.5,78.8,4334.0,1000.0,2024,Nanyang Technological University,College of Business (Nanyang Business School),Business,0.6881227093255938,1,0.0645540997727347,0.9028874505332285
94.3,94.3,6250.0,1500.0,2024,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing,0.8671396074603798,1,2.849101756557528,2.0279322103526813
91.3,89.9,5500.0,1591.0,2024,Nanyang Technological University,College of Computing and Data Science,Computer Engineering,0.793243491946774,1,2.004026657079753,1.9730543161485
82.0,79.6,5500.0,1600.0,2024,Nanyang Technological University,College of Computing and Data Science,Computer Science,0.694678618506676,1,0.8402333759838959,2.8376636349366056
84.0,76.0,5450.0,1500.0,2024,Nanyang Technological University,College of Computing and Data Science,Data Science and Artificial Intelligence,0.6956441779336636,1,0.746448025617302,2.6284834005507194
79.1,78.0,4450.0,1147.0,2024,Nanyang Technological University,College of Engineering,Aerospace Engineering,0.630858551939648,3,-0.45884935295600093,1.7391933875464316
72.9,61.4,4200.0,970.0,2024,Nanyang Technological University,College of Engineering,Bioengineering,0.523775987434891,3,-1.931891766006589,2.142147488155135
86.8,77.2,4500.0,1000.0,2024,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,0.6858150450674483,1,0.04987220863945601,1.0956339330788236
83.2,75.8,4000.0,495.0,2024,Nanyang Technological University,College of Engineering,Civil Engineering,0.6457908002486205,3,-0.9762565756738424,0.3192097853785452
92.9,92.9,5200.0,815.0,2024,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics^,0.8200467656248502,1,1.5141089549805058,0.5003309844541067
79.3,76.1,4800.0,955.0,2024,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,0.6473246578857977,3,-0.43038973886833864,1.7295691357334104
82.9,80.0,4300.0,696.0,2024,Nanyang Technological University,College of Engineering,Environmental Engineering,0.6677243149447197,3,-0.488459823318426,0.7106546358907606
80.8,74.0,4900.0,600.0,2024,Nanyang Technological University,College of Engineering,Information Engineering and Media,0.6639799710439567,3,-0.5840558065231997,1.2494702633339383
94.3,88.7,4100.0,750.0,2024,Nanyang Technological University,College of Engineering,Maritime Studies,0.7635108215440564,2,0.6905326203095805,-0.28654633806447094
75.9,70.4,4329.0,900.0,2024,Nanyang Technological University,College of Engineering,Materials Engineering,0.5833775012528701,3,-1.2834196241872593,1.706997290175583
87.8,83.9,4495.0,900.0,2024,Nanyang Technological University,College of Engineering,Mechanical Engineering,0.7183036467963582,1,0.33499096012238355,0.716437895942348
78.2,47.1,3500.0,925.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design and Media",0.47671526160705574,3,-2.5920127296117013,1.6532522920545136
75.9,60.3,4020.0,900.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,0.5331658393733261,3,-1.9050386477885364,1.7641473393512797
90.6,70.3,3880.0,900.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,0.6598784044482744,3,-0.40814866240353603,0.48702358295280523
88.2,79.4,4325.0,1000.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,0.6944778670762446,1,0.13948058522664708,0.8374035398753302
86.3,54.8,3775.0,800.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,0.5743552902822274,3,-1.5355129517929023,0.9447269335539158
75.0,59.1,4450.0,1050.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,0.5397434572833786,3,-1.6417219472582223,2.3432094289076546
93.6,87.2,4018.0,1075.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Interdisciplinary Double Major,0.7412495301447769,2,0.7483751514138443,0.20375288833088148
85.2,62.3,3850.0,450.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies,0.6058746345718362,3,-1.5088203417499517,0.3755538296172037
75.0,46.4,4365.0,745.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy^,0.49906438805708564,3,-2.4415420197436557,2.179336042612793
86.7,68.9,4174.0,890.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,0.6432539964803214,3,-0.5933490800185581,0.9462334648341584
89.2,81.1,4500.0,800.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,0.7206960465941769,1,0.2624666848678053,0.5605370695705462
88.2,69.1,4000.0,900.0,2024,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,0.6453755065293906,3,-0.5714364534155417,0.7474760194742703
77.8,67.6,4000.0,500.0,2024,Nanyang Technological University,College of Science,Biological and Biomedical Sciences,0.580796369392816,3,-1.7446783805726136,0.877493079771574
85.0,70.0,3900.0,405.0,2024,Nanyang Technological University,College of Science,Biological Sciences and Psychology^,0.635054079381415,3,-1.2030817963015097,0.16055037521859566
100.0,85.7,3485.0,300.0,2024,Nanyang Technological University,College of Science,Biomedical Sciences and Chinese Medicine^,0.773215325963334,2,0.3026639994264859,-1.6080357897957087
80.0,70.8,3980.0,880.0,2024,Nanyang Technological University,College of Science,Chemistry and Biological Chemistry,0.5959699753717168,3,-1.1808515227899885,1.1824109434488008
88.9,81.5,4500.0,800.0,2024,Nanyang Technological University,College of Science,Environmental Earth Systems Science,0.720087351394977,1,0.25524349401214386,0.5693504406544464
76.6,70.2,4379.0,1000.0,2024,Nanyang Technological University,College of Science,Mathematical Sciences,0.5871900819325667,3,-1.1329623489692717,1.841955268137117
90.7,76.7,4250.0,629.0,2024,Nanyang Technological University,College of Science,Physics and Applied Physics/Physics and Mathematical Sciences,0.7077283810151132,2,-0.08444635021671623,0.17310485630247746
100.0,100.0,5000.0,508.0,2024,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),0.8907466180029356,1,2.0291159016786993,-0.6955276073922587
100.0,100.0,5000.0,505.0,2024,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),0.8908239774665767,1,2.0269986937270534,-0.6997817264411892
89.8,55.1,4000.0,800.0,2024,Nanyang Technological University,National Institute of Education (NIE),Sports Science and Management,0.6096602730037066,3,-1.0981360763142152,0.8611536830204278
95.8,94.2,4350.0,900.0,2024,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,0.8009599308565221,1,1.3074453259530283,-0.14702779391210716
95.8,95.0,4500.0,1103.0,2024,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy - Cum Laude and above,0.8057372790228067,1,1.5814408752338782,0.21767647162631187
89.5,83.2,4500.0,1300.0,2024,Singapore Management University,School of Business (4-year programme) *,Business Management,0.7171629564296307,1,0.7267677782839747,1.1970174983406474
92.1,88.1,4825.0,1300.0,2024,Singapore Management University,School of Business (4-year programme) *,Business Management - Cum Laude and above,0.7673515295251465,1,1.3491232084079365,1.118039973247495
86.5,78.4,4753.0,1000.0,2024,Singapore Management University,School of Economics (4-year programme) *,Economics,0.7001702781511674,1,0.2402504905694053,1.2480572337326161
89.2,85.1,5000.0,1453.0,2024,Singapore Management University,School of Economics (4-year programme) *,Economics - Cum Laude and above,0.7418982652690564,1,1.2146613831825117,1.708670459996476
100.0,100.0,4500.0,950.0,2024,Singapore Management University,School of Computing & Information Systems (4-year programme) *,Computing & Law^,0.8553105288213592,1,2.016437962705985,-0.3928692115736257
100.0,100.0,5000.0,1990.0,2024,Singapore Management University,School of Computing & Information Systems (4-year programme) *,Computing & Law - Cum Laude and above^,0.852531042964256,1,3.0750166297917745,1.4060072027793786
86.0,79.2,5000.0,1316.0,2024,Singapore Management University,School of Computing & Information Systems (4-year programme) *,Information Systems,0.7033490004397197,1,0.6171412144108923,1.8675608843035052
93.9,88.6,5549.0,1600.0,2024,Singapore Management University,School of Computing & Information Systems (4-year programme) *,Information Systems - Cum Laude and above,0.8082271386125911,1,2.195106622117838,1.8859681719359327
97.1,94.3,6000.0,2150.0,2024,Singapore Management University,School of Computing & Information Systems (4-year programme) *,Computer Science,0.8571091595689209,1,3.368560105334534,2.610178079968601
97.3,97.3,6400.0,1765.0,2024,Singapore Management University,School of Computing & Information Systems (4-year programme) *,Computer Science - Cum Laude and above,0.8981087626396261,1,3.497525423732098,2.2343806421433334
86.5,72.3,4334.0,1384.0,2024,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,0.6487704771093942,1,-0.015044971876637437,1.6764675228637955
89.3,80.0,4500.0,1670.0,2024,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences - Cum Laude and above,0.6950808032217857,1,0.8385702223574545,1.8159345394977102
97.6,95.9,7000.0,1000.0,2024,Singapore Management University,School of Law (4-year programme) *,Law#,0.9437896914828765,1,3.312712515288498,1.5551955031044746
98.0,95.9,7000.0,500.0,2024,Singapore Management University,School of Law (4-year programme) *,Law - Cum Laude and above#,0.9593615068516232,1,2.991706892087229,0.8208296112888603
85.4,81.5,5000.0,1300.0,2024,Singapore University of Technology and Design,N.A.,Bachelor of Engineering (Computer Science and Design),0.7077950689932633,1,0.6539290033291718,1.8242633665630341
89.1,82.8,4550.0,900.0,2024,Singapore University of Technology and Design,N.A.,Bachelor of Engineering (Engineering Product Development),0.7258025929348171,1,0.42839875467720356,0.6977553565443464
93.5,91.3,4730.0,725.0,2024,Singapore University of Technology and Design,N.A.,Bachelor of Engineering (Engineering Systems and Design),0.7981883193418704,1,1.126555477526573,0.07080476872771109
82.6,80.4,3600.0,300.0,2024,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education,0.6436732227922926,3,-1.229613005179309,-0.29583690916412214
