scaled_employment_rate_overall,scaled_employment_rate_ft_perm,scaled_gross_monthly_median,scaled_salary_iqr
0.5043206576269316,0.7489390202520849,-0.7880788615213099,-0.08841898733589665
1.1993962823264661,1.2410059621012106,1.6150118470949644,-0.2698675958958697
0.30159026708956904,0.643496104141558,-0.5210687827861683,-1.2838451143192486
0.5767243685331329,0.9387362692510326,-0.3875637434185975,-1.3372123521310055
-0.7844653965034512,-4.741122145236018,-0.7213263418375244,-0.6946708088774538
-1.0595994979470171,-0.9943838594419611,-0.654573822153739,-0.696805498389924
1.0690696026953028,1.002002018917349,-1.0550889402564514,-0.2698675958958697
1.286280735413907,1.283183128545421,-0.2540587040510267,1.61506324361538
0.18574432963964732,0.2006358564773441,-0.3875637434185975,0.37053925784521174
0.7215317903455356,0.7278504370299788,-0.1739556804304842,1.0813908654978122
0.33055175145205,0.15845869003313373,-0.1205536646834559,0.5840082090922388
0.8518584699766989,0.7559685479927862,0.42281184554255724,0.2638047822216981
